,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
0,polarity,RF,0.8333333333333333,0.5,l0,,35.69607353210449,1.5227837563
1,polarity,RF,0.7092972666062737,0.3360969272762575,pairwise,,35.69607353210449,1.5227837563
2,polarity,RF,0.8164965809277261,0.5,cosine,,35.69607353210449,1.5227837563
3,polarity,RF,0.9292027505714943,0.7460456589918665,spacy,,35.69607353210449,1.5227837563
0,polarity,RF,0.7738095238095238,0.0,l0,,68.81597471237183,1.4850511551
1,polarity,RF,0.6327904583679949,0.0,pairwise,,68.81597471237183,1.4850511551
2,polarity,RF,0.7715167498104595,0.0,cosine,,68.81597471237183,1.4850511551
3,polarity,RF,0.966969718640829,0.6062861280314562,spacy,,68.81597471237183,1.4850511551
0,polarity,RF,0.8,0.0,l0,,51.2839834690094,1.5467922688
1,polarity,RF,0.6694188517266485,0.0,pairwise,,51.2839834690094,1.5467922688
2,polarity,RF,0.7999999999999998,0.0,cosine,,51.2839834690094,1.5467922688
3,polarity,RF,0.9387967884357827,0.5000807587023923,spacy,,51.2839834690094,1.5467922688
0,polarity,RF,0.8888888888888888,0.7388888888888889,l0,,89.30436062812805,1.4770278931
1,polarity,RF,0.7799154245579976,0.6029748160380571,pairwise,,89.30436062812805,1.4770278931
2,polarity,RF,0.8888888888888888,0.7378647873726218,cosine,,89.30436062812805,1.4770278931
3,polarity,RF,0.9806671006201965,0.9142425394680238,spacy,,89.30436062812805,1.4770278931
0,polarity,RF,0.8888888888888888,0.20202020202020202,l0,,73.79777383804321,1.4849872589
1,polarity,RF,0.8955324150715727,0.11914719328677728,pairwise,,73.79777383804321,1.4849872589
2,polarity,RF,0.8888888888888888,0.20100756305184242,cosine,,73.79777383804321,1.4849872589
3,polarity,RF,0.9788377421756471,0.5418607650943081,spacy,,73.79777383804321,1.4849872589
0,polarity,RF,0.8,0.8,l0,,60.97168803215027,1.5259780884
1,polarity,RF,0.7799154245579976,0.7799154245579976,pairwise,,60.97168803215027,1.5259780884
2,polarity,RF,0.8749999999999998,0.8749999999999998,cosine,,60.97168803215027,1.5259780884
3,polarity,RF,0.9702966988726048,0.9523398122150687,spacy,,60.97168803215027,1.5259780884
0,polarity,RF,0.8333333333333334,0.30952380952380953,l0,,49.93768787384033,1.5118479729
1,polarity,RF,0.7168117414430624,0.22576484600261604,pairwise,,49.93768787384033,1.5118479729
2,polarity,RF,0.8333333333333335,0.25819888974716115,cosine,,49.93768787384033,1.5118479729
3,polarity,RF,0.959197874089823,0.5083780928684515,spacy,,49.93768787384033,1.5118479729
0,polarity,RF,0.9166666666666667,0.5,l0,,65.0746681690216,1.5298452377
1,polarity,RF,0.8466473536503036,0.3360969272762574,pairwise,,65.0746681690216,1.5298452377
2,polarity,RF,0.9128709291752769,0.5000000000000001,cosine,,65.0746681690216,1.5298452377
3,polarity,RF,0.9798482217138568,0.5418261376664375,spacy,,65.0746681690216,1.5298452377
0,polarity,RF,1.0,0.0,l0,,40.5429368019104,1.4855139256
1,polarity,RF,0.9999999999999998,0.0,pairwise,,40.5429368019104,1.4855139256
2,polarity,RF,0.9999999999999998,0.0,cosine,,40.5429368019104,1.4855139256
3,polarity,RF,1.0,0.3754157227822244,spacy,,40.5429368019104,1.4855139256
0,polarity,RF,0.675,0.7333333333333334,l0,,35.66061544418335,1.4881441593
1,polarity,RF,0.4112070550676187,0.6029748160380572,pairwise,,35.66061544418335,1.4881441593
2,polarity,RF,0.6708203932499369,0.7302967433402214,cosine,,35.66061544418335,1.4881441593
3,polarity,RF,0.8348988546271366,0.8212241038739879,spacy,,35.66061544418335,1.4881441593
0,polarity,RF,0.75,0.0,l0,,16.845264673233032,1.5297346115
1,polarity,RF,0.5797386715376657,0.0,pairwise,,16.845264673233032,1.5297346115
2,polarity,RF,0.7071067811865475,0.0,cosine,,16.845264673233032,1.5297346115
3,polarity,RF,0.0,0.0,spacy,,16.845264673233032,1.5297346115
0,polarity,RF,0.75,0.9,l0,,56.34170150756836,1.5390496254000001
1,polarity,RF,0.6029748160380572,0.8181802073667197,pairwise,,56.34170150756836,1.5390496254000001
2,polarity,RF,0.75,0.8944271909999159,cosine,,56.34170150756836,1.5390496254000001
3,polarity,RF,0.8717407694174166,0.9362682959573075,spacy,,56.34170150756836,1.5390496254000001
0,polarity,RF,0.7142857142857143,0.6349206349206349,l0,,54.591567516326904,1.4791975021
1,polarity,RF,0.5586177528223194,0.5056055588739692,pairwise,,54.591567516326904,1.4791975021
2,polarity,RF,0.7142857142857142,0.629940788348712,cosine,,54.591567516326904,1.4791975021
3,polarity,RF,0.9248366120426468,0.8862544873595597,spacy,,54.591567516326904,1.4791975021
0,polarity,RF,0.4,0.4,l0,,59.30595111846924,1.4993565083
1,polarity,RF,0.2523342014336961,0.2523342014336961,pairwise,,59.30595111846924,1.4993565083
2,polarity,RF,0.3999999999999999,0.3999999999999999,cosine,,59.30595111846924,1.4993565083
3,polarity,RF,0.8127251521769068,0.6595814116318808,spacy,,59.30595111846924,1.4993565083
0,polarity,RF,0.9166666666666667,0.4642857142857143,l0,,45.2602801322937,1.1012780666
1,polarity,RF,0.8181802073667197,0.38087260847594373,pairwise,,45.2602801322937,1.1012780666
2,polarity,RF,0.9128709291752769,0.4629100498862757,cosine,,45.2602801322937,1.1012780666
3,polarity,RF,0.974973122279093,0.6745377353329065,spacy,,45.2602801322937,1.1012780666
0,polarity,RF,0.9375,0.11805555555555555,l0,,77.62360429763794,1.1094257832
1,polarity,RF,0.8831282039194522,0.06744304769296747,pairwise,,77.62360429763794,1.1094257832
2,polarity,RF,0.9354143466934852,0.1178511301977579,cosine,,77.62360429763794,1.1094257832
3,polarity,RF,0.9741450103940043,0.5440697858417707,spacy,,77.62360429763794,1.1094257832
0,polarity,RF,0.8,0.2571428571428571,l0,,89.1087737083435,1.1003985405
1,polarity,RF,0.7357532581618298,0.26552325241071184,pairwise,,89.1087737083435,1.1003985405
2,polarity,RF,0.8461538461538463,0.4036036763977875,cosine,,89.1087737083435,1.1003985405
3,polarity,RF,0.9612260069456049,0.7166605922388942,spacy,,89.1087737083435,1.1003985405
0,polarity,RF,0.5333333333333333,0.41666666666666663,l0,,38.40750813484192,1.1123855114
1,polarity,RF,0.5031026124151314,0.2605556710562624,pairwise,,38.40750813484192,1.1123855114
2,polarity,RF,0.5163977794943222,0.40824829046386296,cosine,,38.40750813484192,1.1123855114
3,polarity,RF,0.8088573360492528,0.5890337238558654,spacy,,38.40750813484192,1.1123855114
0,polarity,RF,0.75,0.875,l0,,57.531599044799805,1.0988812447
1,polarity,RF,0.6029748160380571,0.7799154245579976,pairwise,,57.531599044799805,1.0988812447
2,polarity,RF,0.7499999999999999,0.8749999999999998,cosine,,57.531599044799805,1.0988812447
3,polarity,RF,0.934770723844359,0.9651362077737299,spacy,,57.531599044799805,1.0988812447
0,polarity,RF,1.0,0.7738095238095238,l0,,70.19584059715271,1.1111764908
